pce,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
3.83,1.4247994,0.7601509,0.39604095,0.38194796,1.0343822,1.2395582,0.57237875,0.7386099,0.47194287,3.2397735,0.9194446,0.93217146,1.2987716,1.0034535,1.9009385,0.8701211,0.4657727,0.5433564,0.5940805,0.7510489,0.8033813,0.65105665,0.60113543,0.78718805,0.81309587,0.6563605,0.83308583,1.4582956,0.817057,3.0995233,0.80651385,0.6751148,0.8974856,0.8985201,0.5068662,0.46637124,0.9334589,1.0562166,0.52957153,1.6487253,1.4182731,1.8032976,0.900086,0.55332476,1.324266,0.32962546,1.2116792,0.5930539,1.1414003,0.66776365,1.4578881,0.40058723,0.89135325,1.0885335,1.6084412,0.9288646,1.322477,0.5422119,0.5411803,1.7744039,1.0511943,0.24800111,0.62250686,0.30970675,1.1817935,0.54402107,0.6697498,1.1049727,1.1607774,0.8450738,0.24399832,3.0766966,0.5574578,0.95863163,0.24329089,0.98344916,1.7365143,1.8579776,1.1933085,0.75176966,0.89645094,0.42102635,1.5090107,1.5844693,0.74093395,1.495346,0.2933383,0.6891269,1.0025104,0.52252823,0.66152555,0.5439282,0.38340774,0.84176004,0.4997248,1.3059822,1.3425274,0.5688093,1.2709085,1.7011827,0.62307864,1.3904611,0.6906051,0.45216596,1.1240228,0.7775569,0.39966762,1.1324675,2.2741892,0.82057023,0.31908378,1.3278902,1.1580642,0.584608,1.6476078,0.48323253,0.6541244,0.11421469,0.3024018,1.8880366,0.3556342,0.6790579,0.55875856,0.6995975,0.5405791,1.4185681,1.8484268,1.2950255
3.24,0.8579877,0.53470445,0.7986032,0.98649985,0.65893674,1.8051414,0.8417439,0.45717463,0.8879507,1.174775,0.70393634,1.2418983,0.785339,1.3636223,1.1641463,0.3928482,0.83727545,0.9078179,0.32331616,0.52672106,1.5033038,1.2420816,0.4236043,1.4410764,0.5849925,0.8443497,0.7199048,0.77210265,0.50271845,1.0642432,0.6326177,0.44040304,0.52038187,1.4658662,0.948412,1.0706375,0.7467528,0.55830723,2.0901349,1.1791576,0.71605706,1.0236542,1.8374252,1.0059296,1.1520841,0.7843853,0.75428224,0.55115354,0.81323427,1.9292688,1.1262262,0.37385878,0.9414941,0.41782433,0.6118046,1.7677011,0.7844453,1.633169,0.75092566,1.2966707,0.6923892,1.1154597,0.6327599,1.957988,1.3993287,0.95077664,0.7587667,1.9470806,0.4259843,0.91588163,1.0457008,1.5126642,1.1578052,0.7143551,0.9228134,1.9509653,1.451861,0.8888451,1.643679,1.5102836,1.4017293,1.4214422,1.0045418,0.46465275,1.4021144,1.169538,0.56431735,0.5484569,1.0813638,0.30705103,0.26579928,0.64767283,0.34314844,0.85134816,1.7413802,1.8333782,0.67059374,0.31834424,1.0693386,1.22473,1.0250039,1.3822216,0.8675746,0.49446625,0.4105231,0.8690128,0.3507955,0.6255275,1.7847157,0.6063299,1.4143646,0.32470426,0.78650135,0.8182007,1.8431251,0.6139398,0.89565414,1.2923023,0.8214509,1.2734139,0.32008624,0.5081009,0.5995456,2.1949463,0.7368233,1.3287799,1.6623095,0.55273336
3.15,0.9415305,0.5811914,0.10295059,1.4544299,2.2337303,1.283954,0.34399855,0.7739086,1.2675887,0.5464974,0.5500142,1.5345622,0.59225273,0.73928094,0.54518306,0.6930678,1.2707343,1.2189771,0.7814807,0.6712311,0.54038155,0.66541505,1.165199,0.34007993,0.53755206,0.5797301,0.63754505,1.2715552,0.73639506,0.38283914,0.67742413,1.3042512,0.50646526,0.58149636,0.24640316,0.41567776,0.48277003,1.1386173,0.96937734,1.1697185,0.46738163,0.29489547,2.6233878,0.93843395,1.3687438,0.6809734,0.41807353,0.45736384,1.6044459,0.46100938,0.5652974,0.7507056,0.41209063,0.6320842,1.3183366,0.72414285,0.6396754,0.2846047,0.37253225,1.2151549,1.0127505,0.55995977,0.67167574,0.31602597,1.2755712,0.6984589,1.3442274,1.644187,1.8226701,0.545079,0.4351705,0.9092967,0.688574,0.9021018,0.46446925,1.1408615,1.067354,1.4520779,0.5035387,1.4780728,0.26723206,1.6172235,0.9554098,1.0351453,0.45745826,0.8557399,0.6066759,1.4040178,0.64073247,1.3946092,0.26219922,0.8788349,0.49675843,0.6587755,1.3509328,0.7909022,0.4323737,1.1446563,1.5899732,0.6594329,0.35232037,0.7801685,1.1629795,0.40243644,1.6751313,0.52228755,1.0771626,0.9138166,0.67678785,0.99714684,0.6402252,0.9746518,1.3440304,0.7058112,0.8889294,1.1383717,2.0427449,0.540393,0.9939936,0.90739065,1.1089262,1.2330421,1.6009638,1.0302597,0.35554352,0.9200786,0.491601,0.55171853
0.01,0.12130778,0.3284101,0.018020824,1.4544299,2.2337303,1.2950987,0.00773555,0,1.2675887,0.48096198,0.43648508,1.5345622,0.25175035,0.21838734,0.28925347,0.7822314,0.9072685,1.2189771,0.31252846,1.6832045,0.15205601,0.27552277,1.0325998,0.30881056,1.1966194,0.30388978,0,0.57614785,0.84811056,0.9318878,0.18476483,0.056776837,0,0.316352,0,0.42340007,0.101058766,0.35095054,0.3426831,0.55842465,0,0.0639554,0.3744383,0,0.87286824,0.7530508,0.05951056,0.14700416,1.6044459,0.10066773,0.20047125,0.14781478,0.19980714,0,0.40140128,0,0,0,0.73783445,0.13933088,0.27984926,0,0.26551482,0,0.009439983,0.6984589,0.488835,1.644187,1.8226701,0.018114775,0.19846185,1.3312641,0.4063866,0.39791384,0.067821905,0.30551386,0.17617291,0.5656117,0.35491174,1.1720592,0,1.6172235,0.011886612,0.7433672,0,0.8073427,0.6066759,1.4040178,0,1.0459275,0.079256766,1.4688568,0.31861508,0.45250586,1.3509328,0.4635959,0.36133048,1.1446563,1.5899732,0.3600501,0.07096697,0.8537161,0.21241418,0,1.6751313,0.16753921,1.0771626,0.05286306,0.5267071,0.39184698,0.2930639,0.2154392,1.3440304,0.10969799,0.80842596,0.30243412,2.0427449,0,0.9939936,0.33625287,1.1089262,1.2330421,1.6009638,0.30682784,0.33055392,0,0.02271121,0.03804025
3.03,0.64044815,0.9870837,1.1068754,1.4544299,2.2337303,1.214812,0.4746076,0.46803018,1.2675887,0.6974291,0.8664205,1.5345622,1.2675188,0.55417097,1.1751589,0.38574317,0.9072685,1.2189771,0.49010003,2.21252,1.3915805,0.66710556,1.0325998,0.5092074,1.6007582,0.41841194,1.8511899,0.5747523,0.61923194,0.95114315,0.36050147,1.0614274,0.7092472,1.1432332,0.47724265,0.72658956,0.68206036,0.68491,1.509862,0.9830175,0.49353918,0.6809045,0.7228626,1.0106946,1.07664,1.0425429,0.8819139,0.85721695,1.6044459,0.82157886,0.70552224,1.3144994,0.6621478,1.1849104,0.893371,0.8684093,0.65550256,0.72673833,0.9558387,1.6867964,0.5124225,0.42650747,0.66516316,1.4251189,0.7439617,0.6984589,0.9225233,1.644187,1.8226701,0.8462583,0.42919248,0.78052235,0.57770187,1.4527531,0.9597019,0.6930525,1.0894647,0.5818093,1.1648246,2.1086502,0.90693456,1.6172235,0.67305857,0.7432142,0.47702318,1.3150214,0.6066759,1.4040178,1.2922653,1.0459275,0.7588825,0.64695245,0.30915523,0.5920836,1.3509328,0.8532544,0.45387062,1.1446563,1.5899732,0.9262869,0.7666364,2.0006053,0.8451915,0.83218586,1.6751313,1.1206731,1.0771626,0.71387064,0.580408,1.0382832,0.40987533,0.92114544,1.3440304,1.4589992,0.7604513,1.2426744,2.0427449,0.93900764,0.9939936,1.3121852,1.1089262,1.2330421,1.6009638,1.4643587,0.51475984,1.7812892,1.0788121,1.1671094
0.63,0.5211703,0.046433166,0,0.35079706,0.35448882,0.85069287,0,0.17988619,0.29617038,3.2397735,0.40761897,0.42202738,0.20593074,0.34711498,1.1993337,0.27211264,0.45539555,0.5558845,0.40085322,0.6619719,0.20652992,0.4682318,0.4876265,0.3070879,0.78368866,0.46071795,0,0.6540259,1.1917291,3.0995233,0.028578877,0.02801609,0.09124082,0.41082925,0,0.40495622,0.07295138,0.42877162,0.2724049,0.987162,0,0.33372292,0.34002614,0.049640298,1.0111586,0.41003478,0.43585145,0.22689706,0.25541288,0.18287286,0.32560593,0.26757145,0.46010032,1.0081851,0.3169948,0,0.07725701,0.023346096,0.41767696,0.37726265,0.7209067,0.023465589,0.18250416,0.50371057,0,0.43119782,0.32364082,0.5144937,0.7600818,0.25532743,0.4317013,0.82562166,0.6389582,0.2525955,0,1.0180064,0.40635848,0.58258384,0.121004775,0.7014161,0,0.27936944,0.17202823,0.5715517,0,0.53880364,0.38739166,0.4113831,0,0.2575944,0.17665929,1.6494567,0.24088609,0.6218422,0.36092544,0.86256605,0.3626969,0.2255212,0.66328055,0.4025799,0.19487906,0.60120296,0.06720657,0.021918826,0.2663474,0,0.40073562,0.68189645,0.4528906,1.4305373,0.20448531,0.25953698,0.362351,0,1.067806,0.79105854,0.35063553,0,0.3024018,0.6276171,0.42515633,0.47806633,0.6199389,0.23747668,0.39455572,0.20642327,0.15599513,0.43839043
4.1,0.57840025,0.5263659,0.30109078,1.4544299,2.2337303,1.0743186,0.18760592,0.3023585,1.2675887,0.85267127,1.4805576,1.5345622,1.187963,0.6020827,0.9846978,0.50591594,0.91824013,1.2189771,0.43051475,0.88132036,0.52031875,0.85260856,1.1419464,0.5167479,0.72051966,0.46864578,0.23346363,0.973045,0.9956834,2.4993181,0.8169658,0.8920484,0.39308757,0.6286044,0.3601092,0.41348326,1.287774,0.69239444,0.48122534,1.0549444,0.8761137,0.34055254,0.43119866,0.186287,1.0723231,0.63461185,2.1422129,1.1582334,1.6044459,0.9442478,0.4271025,0.08641328,0.47111568,0.6633548,0.8048853,0.24803714,0.18375668,0.4293426,0.5318382,0.91953135,0.7745486,0.3727982,0.461733,0.60862106,0.38381192,0.6984589,0.5394898,1.7322598,1.8226701,0.36250046,0.32759494,0.86834645,0.8568844,1.0481364,0.2858498,1.2356073,1.3612667,1.1739196,0.73627055,1.6984843,1.153743,1.6172235,0.4790185,1.3954482,0.22813888,1.0660223,0.6066759,1.4040178,0.7715232,1.0459275,0.63699895,0.8527843,0.7113682,0.660038,1.3509328,1.1560391,0.39421356,1.1446563,1.5899732,0.8431121,0.21833459,0.71892333,0.3939444,0.29875135,1.6751313,0.87299514,1.0771626,0.3906558,0.77629405,1.5839258,0.4297994,0.2322247,1.3440304,0.5430512,0.51876134,1.3918419,2.0427449,0,0.9939936,1.2928499,1.1089262,1.2330421,1.6009638,2.1800635,1.2057335,0.4105218,0.35955295,0.54829013
2.09,0.1011894,0.6490195,0.0639613,1.4544299,2.2337303,1.2950987,0.19034329,0,1.2675887,0.48096198,0.39207432,1.5345622,0.25175035,0.31646836,0.50635225,0.7755109,0.9072685,1.2189771,0.16427833,1.1919423,0.15205601,0.34986687,1.0325998,0.4476205,0.7231241,0.38888347,0,1.0520926,0.5793783,0.9318878,0.18476483,0.5602913,0.30194652,0.65111184,0,0.61955386,0.13416892,0.236578,0.37299424,1.2341899,0.38659903,0.91600084,0.3744383,0.045585096,1.5730412,0.7530508,0.64374197,0.50571,1.6044459,0.10066773,0.5154489,0.31630212,0.46121457,0.35245815,0.54109263,0.079484835,0.10280961,0,0.67441905,0.37316513,0.46480078,0,0.26551482,0,0.7584735,0.6984589,0.582612,1.644187,1.8226701,0.17710221,0.3247819,1.3312641,0.45377457,0.9986215,0.6823839,0.8940877,0.5775354,0.87446535,0.25981033,1.1720592,0.23862572,1.6172235,0.10325441,0.7433672,0.30395478,1.6550865,0.6066759,1.4040178,0,1.0459275,0.23405889,1.4688568,0.31861508,0.76568353,1.3509328,0.82887644,0.43083674,1.1446563,1.5899732,0.6471851,0.1355452,0.9857651,0.21241418,0.18342581,1.6751313,0,1.0771626,0.17060032,0.9128841,0.39184698,0.7462272,0.2154392,1.3440304,0.77881986,0.92512274,0.6868671,2.0427449,0.16872153,0.9939936,0.4319849,1.1089262,1.2330421,1.6009638,0.77744323,0.33055392,0.45320082,0.05342167,0.03804025
3.14,0.7163869,1.4938147,0.86520004,0.47465047,0.4468193,1.5986738,1.5654898,0,0.3139535,3.2397735,0.6982783,1.5077559,0.3261233,0.6931069,0.9508209,0.5714995,0.7056263,0.43022472,0.4592827,0.6368949,0.53358316,0.41537607,0.5255831,0.7239369,0.5579969,0.6224875,0.31820512,0.71342665,0.7397181,3.0995233,1.0983316,0.13896915,0.80841255,0.58263946,0.22107771,0.5391439,0.7470391,0.4602455,0.47751614,0.58154225,1.0469512,0.5610565,1.8523968,1.5405369,0.85391444,0.6234704,0.40342355,1.5994687,0.31504834,0.4414577,1.8645468,0.45721444,1.963549,1.0177492,1.5485458,0,0.70012534,1.1359158,0.75669694,1.8258593,0.45097727,0.965559,1.2319409,0,0.6699181,0.7114169,0.68559957,0.7103249,0.632355,0.9675995,0.32254508,2.4297893,0.8330318,0.39496586,1.1059499,1.0041497,1.5029527,3.385734,1.398478,0.4990881,0.105934635,0.7031873,0.87382346,1.4702858,0.7147038,0.48682737,0.32614633,0.3159837,1.4138601,0.3984414,0.467713,1.1298369,0.31227306,0.4019245,0.3650949,1.3448694,1.1842438,0.45756254,0.6187983,1.3850949,0.60350496,1.5501128,1.0509478,1.2097842,0.32413012,0.2034584,0.41083512,0.3389876,0.7053802,1.554414,0.3677273,0.25072977,0.44941327,0.16010037,0.5923,0.35331768,1.0797234,0.11591643,0.3024018,0.89443994,0.34211224,0.4036636,0.440955,0.7248563,0.8812249,2.2395806,0.8603488,0.9074772
7.8,0.7865367,1.5346279,1.0288137,1.4779142,1.1972939,3.1052103,2.973841,1.5430405,0.75301677,0.48621407,2.5121276,2.211371,1.3541806,2.002644,1.8928226,1.8348358,2.3417914,1.5719781,1.5429595,1.9313598,1.9581589,1.8897038,1.0060337,1.1487067,1.1114757,1.6801248,0.8849771,3.4750948,0.82708144,0.62290233,1.5415454,1.3242033,0.94749653,1.824442,1.7789843,1.207531,2.6693783,2.1315162,1.5055939,1.5482053,1.4182731,2.2946818,1.1507776,1.6800013,1.6453977,0.76631093,1.8403254,1.2952439,1.1414003,0.731537,1.5085137,2.290434,1.7194495,1.2720308,1.9109982,2.4827197,1.5939614,2.2099967,1.6767222,1.659983,2.9532537,2.1294749,2.2988477,0.56656516,1.0061579,1.1943016,1.8395312,3.493926,1.2729454,0.96067774,1.6629202,2.0853448,1.690138,1.3180166,1.1921895,2.2698314,2.366689,1.2218049,1.1647707,1.9689943,1.3367337,1.570135,1.1416341,2.074751,0.4650452,2.3222396,0.72918093,0.7247126,1.0444044,0.30281505,0.2809692,0.8580958,1.0697709,2.1721196,1.0853148,2.3647473,2.2978718,1.2991768,1.7418311,2.0974262,1.9450305,2.586394,2.171695,0.7275017,0.8369113,0.76944643,1.0177727,0.8160639,2.4767005,2.3289974,1.4401519,1.3205514,1.9642276,1.7211703,2.2086544,1.9205626,0.90628976,1.339203,1.5883919,4.0699615,1.8479148,1.5079627,1.1442609,1.1149424,1.6611307,0.46795547,1.4917443,2.1462936
5.51,0.78979653,1.6661371,0.86520004,0.86076796,0.9411684,1.9102138,1.5654898,1.4643565,0.75301677,0.64499265,1.9784073,2.211371,1.3541806,0.65190405,1.8928226,1.8348358,2.3417914,0.6707362,1.5429595,1.9313598,0.9303609,0.8664269,1.0060337,1.1487067,0.64578307,1.6801248,0.72258997,3.4750948,1.1106031,0.617197,0.9820738,1.1634302,1.770923,1.2207171,1.3222783,0.70213556,2.6693783,0.8284527,1.5055939,0.8429169,2.0421474,1.786479,1.9267966,1.7201223,1.6453977,0.76631093,1.8403254,1.9639691,0.45266595,0.731537,1.5085137,2.290434,1.9906987,1.2490286,1.9109982,1.1496737,1.5939614,0.9750649,1.5624118,1.659983,0.63772744,1.3756608,2.2988477,0.8549676,1.9131083,1.1943016,1.8395312,2.3948278,1.2729454,1.7686437,0.536129,2.062478,0.8330318,1.6426787,1.1921895,2.2698314,2.366689,3.300908,1.231848,1.3207736,1.4743314,0.7059179,1.6733342,2.074751,2.294591,1.8402784,0.76446193,0.7247126,0.99812895,0.739715,0.60344607,0.3596947,0.37359306,2.1721196,1.0853148,2.3647473,2.2978718,1.2991768,1.7418311,2.0974262,0.9255228,2.586394,0.794626,1.6484786,0.5673522,1.2031881,1.0177727,0.6301658,0.60033745,2.3289974,0.5356101,1.3205514,1.9642276,1.4836812,2.2086544,1.9205626,1.5286828,0.18205318,1.5883919,3.1343586,1.8479148,1.5079627,0.6358239,1.3436729,0.9800265,1.6139904,1.4917443,1.0188509
7.97,1.0284152,1.6348423,0.8049784,1.4544299,2.2337303,1.098444,1.1249564,0.9041277,1.2675887,1.1085548,0.4779261,1.5345622,0.91859764,0.8455567,0.96648324,0.80549234,0.9072685,1.2189771,0.44853476,1.2480016,1.1162088,0.74429935,1.0325998,0.5229198,1.0071064,0.5032825,0.85068464,0.82735384,1.1358978,1.7187766,0.63840014,1.4489005,0.61980623,0.7088999,0.46067327,0.58073944,1.2538906,0.64162344,0.52007514,0.83302987,0.66107434,0.709672,1.9593189,0.92884225,1.0469228,1.0425429,0.5785622,1.4151789,1.6044459,0.52300674,2.0631409,2.0662515,0.6428151,0.5042708,0.54030406,0.78249377,0.81949925,1.0162219,1.7670765,0.8068729,0.5268475,0.43094575,0.47916785,1.6596264,0.7291188,0.6984589,0.487275,1.644187,1.8226701,0.49734458,0.46859434,1.6384187,1.2874784,0.72777855,0.95606947,1.222432,0.7047229,0.6997295,1.478911,1.2752237,0.6052446,1.6172235,1.4486119,0.9376071,0.7255527,2.2978735,0.6066759,1.4040178,1.5569714,1.0459275,0.52458733,0.7524117,1.2245861,0.9832931,1.3509328,0.7871929,0.4699928,1.1446563,1.5899732,0.8922753,0.48177662,0.9118821,0.97451514,0.3441322,1.6751313,0.36691052,1.0771626,1.338525,0.8783468,0.53810066,0.340538,2.123117,1.3440304,0.50145656,0.9168279,0.4202194,2.0427449,0.9877856,0.9939936,2.9547117,1.1089262,1.2330421,1.6009638,0.98114854,0.58331054,1.8253145,0.68562937,1.8529116
2.92,0.7785487,0.83789504,0.10352659,1.4544299,2.2337303,1.8461953,0.55867624,0.61223423,1.2675887,0.3877836,0.43416196,1.5345622,0,1.9223197,0.61709833,0.70711577,0.9072685,1.2189771,0.5346867,0.3243781,0.56194353,0.58887726,1.0325998,0.86845094,0.5547185,1.2214375,0.8213588,0.67696476,1.2074865,0.67505664,0.50437284,0.40453893,0.35154206,0.74215084,0.037805647,0.7708835,2.6645544,1.0932765,1.5398742,0.82121134,0.42254838,1.1701206,0.47473842,1.1275549,1.0292702,0.9881189,0.060939252,0.67524445,1.6044459,0.7602481,1.3459132,0.80993986,0.7082242,0.6593318,0.80281985,0.3816539,0.11140069,0.63204503,1.1588854,1.3854436,0.7746863,0.2396497,0.57980835,0.8007433,0.26406556,0.6984589,0.49561995,1.644187,1.8226701,1.095113,0.39981085,1.6885538,0.8393628,0.7143551,0.9228134,0.92704576,0.84169114,0.74433273,0.17898655,1.0397604,0.55846626,1.6172235,0.46138066,0.8584791,0.20974647,0.55736434,0.6066759,1.4040178,0.6333291,1.0459275,0.22505316,0.5431127,0.34989324,0.43039995,1.3509328,0.6175621,0.5302911,1.1446563,1.5899732,0.34774452,0.66567343,1.3887691,0.33973968,0.6523724,1.6751313,0.7283116,1.0771626,1.1050086,1.9467334,0.56728524,1.4571654,0.3724102,1.3440304,0.8182007,1.2247765,0.7216023,2.0427449,0,0.9939936,1.4411521,1.1089262,1.2330421,1.6009638,0.7248445,0.8386695,0.004858419,0.15977353,0.10008946
4.26,0.75147295,0.35071725,1.4810647,1.4544299,2.2337303,1.8589624,1.9869936,0.9738482,1.2675887,0.77330184,1.5375476,2.146791,0.60523665,1.0909078,0.5230942,0.79194254,1.0056344,1.2189771,0.71011674,0.94925743,1.2965089,1.4966296,1.0582753,0.70888746,0.7847049,1.0241108,1.877102,1.364893,0.6901278,0.68136597,0.75703347,0.6741056,0.7331662,1.1498796,0.6960846,0.7403322,1.8979821,0.59183884,1.8245238,0.8735831,1.5044246,0.9853202,1.1272578,1.078442,0.8070362,1.2741328,0.7949798,1.8178916,1.6044459,0.36850536,0.8647594,0.85710204,0.6999555,1.046595,1.3175404,0.73305357,0.7600293,1.6189145,0.8788008,0.6944947,0.59009224,1.893189,0.67771554,1.418787,1.0201491,0.6984589,1.7250252,1.7429259,1.8226701,1.6503878,0.54563266,1.0269312,1.0019327,0.84868246,0.87548864,1.0378033,1.2529653,0.5969225,0.5414261,1.8110671,1.0944043,1.6172235,0.8230603,1.5444776,1.3212322,0.86279094,0.6066759,1.4040178,1.445332,1.0459275,0.84452677,0.77186966,1.1609436,1.6672437,1.3509328,0.7650451,1.0675862,1.1446563,1.5899732,0.8078098,0.57692814,2.1048043,0.52494156,0.71304345,1.6751313,0.6332101,1.0771626,0.44524541,1.2441025,1.1089855,0.5291045,1.6206213,1.3440304,1.0774655,0.77804023,1.0444554,2.0427449,0.40139958,0.9939936,1.2527224,1.1089262,1.2330421,1.6009638,2.4104877,0.5373627,1.9906247,2.1271992,1.3741037
2.43,0.3744177,0.3970966,0.115555376,1.4544299,2.2337303,1.632195,0.33180934,0.65429175,1.2675887,0.8621584,1.7693237,1.5345622,0.43327904,1.1394751,0.5263442,0.53960246,0.9072685,1.2189771,0.24624136,1.3575518,1.1993126,0.8052126,1.0325998,0.79115224,0.6113341,1.1364394,1.0990025,0.7771078,0.67182195,1.7874104,0.7897947,0.8367087,1.1483623,1.2406019,0.52411085,0.88498265,0.41491705,0.45142597,0.47901693,0.54343814,0.2901781,0.49936303,1.297386,0.736088,1.3080465,0.6342466,0.36765373,1.2484401,1.6044459,0.6151857,0.54658425,0.03964612,1.6623377,1.0132495,0.41217175,1.0122154,0.62745833,0.7920197,0.755464,0.87137276,0.89429027,0.85125315,0.5861714,0.8512045,0.20121393,0.6984589,0.62594616,2.815346,1.8226701,0.3739194,0.39500478,0.771024,0.41470274,0.4288788,0.40699464,0.6223566,0.5522926,2.3580348,1.482743,1.7682306,1.155565,1.6172235,1.3581877,0.80342555,0.5495445,0.8630761,0.6066759,1.4040178,0.17916991,1.0459275,0.09571975,1.0250715,0.11088964,0.615136,1.3509328,0.78968966,0.7788627,1.1446563,1.5899732,1.0296742,0.58038425,0.8292641,0.32417578,0.4176786,1.6751313,0.40065384,1.0771626,0.9462991,0.676635,0.9243731,0.8532735,0.7051328,1.3440304,0.53892535,1.3449976,0.708544,2.0427449,0.6097317,0.9939936,1.6515967,1.1089262,1.2330421,1.6009638,0.9731279,0.6612291,0.39357376,0.6065351,0.6759525
5.87,1.6931508,0.7601509,0.026851073,1.4544299,2.2337303,2.961609,0.9757096,0.30650613,1.2675887,1.1762848,1.2480458,1.5345622,0.79577786,1.6212023,0.96727574,0.92522013,0.9072685,1.2189771,0.54050225,0.57777095,1.0571109,0.56592524,1.0325998,0.765649,1.4012291,0.44948083,0.6060353,0.7442797,1.6941234,0.48272657,0.2986413,1.351022,0.906741,0.7075846,0.28774554,0.4957112,0.41825587,0.40485406,0.38296086,0.85723174,1.4182731,0.40668443,0.56514513,0.77959234,0.7601984,1.5892811,0.4584446,0.5930539,1.6044459,1.3788543,1.4578881,0.8409357,0.89071244,0.86093205,0.7749546,0.22860311,0.4530231,0.5422119,0.6841877,0.49705088,1.0511943,0.2955668,0.4887531,0.046132684,0.6627256,0.6984589,0.695205,1.7932987,1.8226701,0.08695327,0.29297155,2.4271505,0.6669178,0.5315809,0.74042505,1.3807817,1.2560409,2.0199146,0.46736664,0.77354014,1.0156382,1.6172235,1.5090107,1.3320557,0.046735883,2.116302,0.6867607,1.4040178,0.25516355,1.0459275,0.43649313,0.32878187,1.2319419,0.86759204,1.3509328,0.9295806,1.1465815,1.1446563,1.5899732,1.7011827,0.62307864,1.5675344,0.9911646,0.21829727,1.6751313,0.9441296,1.0771626,1.1324675,2.813449,0.82057023,0.4002621,0.75462943,1.3440304,0.16844931,0.8934124,0.40931296,2.0427449,0,0.9939936,1.3990446,1.1089262,1.2330421,1.6009638,0.59880215,0.92918056,0.3432333,0.19714415,0.53100914
0.98,0.59767044,0.2846887,0.023520708,0.46477446,0.38512537,0.88044804,0.3006946,0.41430387,0.3669668,3.2397735,0.5490504,0.82936084,0.32381606,0.3501557,1.2854882,0.64441025,0.40157133,0.36665753,0.48179978,1.2953211,0.35534528,0.8491841,0.40657964,0.35812733,1.3535064,0.43206474,0.090569645,0.5419048,2.6689508,3.0995233,0.38596278,0.10365243,0.10016316,0.6135196,0.2555161,0.5127553,0.12791035,0.21240287,0.4861413,0.5858993,0.41086558,0.6063609,0.42843884,0.061504334,0.71551377,0.5052128,0.14213298,0.61451083,0.45091102,0.13705939,0.14449818,0.54001415,0.33417085,0.40967244,1.1160864,0,0.3015792,0.70270216,0.44355038,0.2000937,0.44625157,0.7013255,0.5573569,0,0.05683651,0.36059716,0.3533346,0.7129634,0.3099188,0.59114504,0.183618,0.5685111,0.47138888,0.35602754,0.353424,0.21771844,0.41132823,0.5467127,0.55831254,1.7474059,0.40909123,0.39691308,0.376679,0.5348779,0.26272297,0.6558401,0.6100875,0.43172216,0.311518,0.16847117,0.4192887,0.953501,0,0.5332293,0.37573048,0.9176902,0.8314664,0.32000154,0.5360307,0.5557733,0.40212584,1.2915848,0.46081278,0,0.30307695,0.21533704,0.47386903,0,0.36700943,0.9138559,0.3376822,0.44033176,0.5395761,0.15089253,0.6335403,0.32884228,0.43897146,0,0.3024018,0.58109224,0.33186466,0.56128263,0.5637529,0.36383525,0.54216206,0.39174128,0.4417984,0.5085857
1.85,0.50304514,0.1783868,0.000119254,1.4544299,2.2337303,1.1976504,0.1885471,0.162828,1.2675887,0.56673366,0.5036847,1.5345622,0.1475671,0.42711282,1.2790036,0.52637035,0.9072685,1.2189771,0.27074307,0.49969453,0.31702515,0.44285387,1.0325998,0.43799475,1.3777754,0.4355755,0.20585905,0.6265177,0.8943653,0.63252777,0,0,0.2893452,0.6602587,0.10662502,0.38927275,0.06946047,0.15513058,0.17304285,0.80379105,0,0.29232338,0.4219494,0.021897033,0.80660677,0.7476381,0.12586446,0.2892844,1.6044459,0.10460986,0.94096965,0.17951337,0.120665655,0.19736865,0.34425125,0,0,0,0.37253225,0.0786003,0.09300267,0,0.22551997,0,0.2654558,0.6984589,0.40449676,1.644187,1.8226701,0.57240987,0.31023163,0.6541077,0.42984697,0.6400888,0,0.06728256,0.479234,0.57886577,0.13807397,0.3051254,0,1.6172235,0.11089572,0.4907636,0.37098336,0.52697694,0.6066759,1.4040178,0,1.0459275,0.26187137,1.1110703,0.28124005,0.32944548,1.3509328,0.54053974,0.9904373,1.1446563,1.5899732,0.27434307,0.061548002,0.4661226,0.41510162,0.14615363,1.6751313,0,1.0771626,0,0.67138505,0.34910357,0.2487276,0.3103505,1.3440304,0.80857855,0.5167676,0.40269646,2.0427449,0.14013734,0.9939936,0.19228739,1.1089262,1.2330421,1.6009638,0.29475313,0.34621662,0.13786589,0.42884374,0.13756402
